Date,Value Date,Instrument No.,Particulars,Debit,Credit,Balance
01 Dec 2024,01 Dec 2024,197338,Raast IBFT to OMAR ZAMAN,19940.91,2554.98,115568.87
05 Nov 2024,05 Nov 2024,,Raast IBFT to OMAR ZAMAN,18262.03,19221.42,382984.8
08 Dec 2024,08 Dec 2024,475980,INET Inter Bank Fund Transfer Charges,12275.57,3665.48,17459.1
20 Nov 2024,20 Nov 2024,167069,Raast IBFT to IQRA PARVEEN,5494.18,9196.85,31504.46
04 Jan 2025,04 Jan 2025,,INET Inter Bank Fund Transfer Charges,22838.43,14166.23,167560.68
17 Jan 2025,17 Jan 2025,204813,Raast IBFT to IQRA PARVEEN,8536.86,1847.9,24466.63
28 Jan 2025,28 Jan 2025,,Raast IBFT to OMAR ZAMAN,17617.88,1255.38,368344.96
03 Nov 2024,03 Nov 2024,,Raast IBFT to IQRA PARVEEN,24292.67,12377.92,194329.41
20 Dec 2024,20 Dec 2024,549157,Mobile App MARYAM BEGUM,16210.68,4267.34,306237.88
18 Nov 2024,18 Nov 2024,,Raast IBFT to OMAR ZAMAN,2705.42,22558.07,41474.45
01 Feb 2025,01 Feb 2025,293175,Raast IBFT to OMAR ZAMAN,22260.71,10053.18,425929.01
15 Dec 2024,15 Dec 2024,,Raast IBFT to OMAR ZAMAN,24101.64,16374.44,22720.79
04 Dec 2024,04 Dec 2024,714199,INET Inter Bank Fund Transfer Charges,9602.13,11891.21,31511.72
13 Dec 2024,13 Dec 2024,486578,Raast IBFT to OMAR ZAMAN,3323.47,8018.38,494423.2
16 Nov 2024,16 Nov 2024,,INET Inter Bank Fund Transfer Charges,9157.55,4880.85,79859.59
01 Feb 2025,01 Feb 2025,,INET Inter Bank Fund Transfer Charges,4485.09,17986.4,227454.84
24 Dec 2024,24 Dec 2024,863618,INET Inter Bank Fund Transfer Charges,7294.32,11259.31,59629.92
15 Nov 2024,15 Nov 2024,,INET Inter Bank Fund Transfer Charges,10749.78,4461.06,345167.37
08 Feb 2025,08 Feb 2025,700501,Raast IBFT to OMAR ZAMAN,16989.6,22750.36,83438.15
08 Nov 2024,08 Nov 2024,,Mobile App MARYAM BEGUM,5686.6,22061.59,164283.66
03 Jan 2025,03 Jan 2025,343816,Raast IBFT to OMAR ZAMAN,16847.48,15901.56,460066.43
02 Dec 2024,02 Dec 2024,820077,Raast IBFT to OMAR ZAMAN,2948.59,15305.42,23820.76
24 Dec 2024,24 Dec 2024,,Raast IBFT to IQRA PARVEEN,7244.63,13023.95,208115.68
09 Dec 2024,09 Dec 2024,,INET Inter Bank Fund Transfer Charges,22431.45,16753.36,167765.41
26 Jan 2025,26 Jan 2025,106119,Raast IBFT to OMAR ZAMAN,9855.87,17188.47,159178.85
28 Jan 2025,28 Jan 2025,954037,Raast IBFT to IQRA PARVEEN,15390.75,19757.19,324930.77
10 Nov 2024,10 Nov 2024,,Raast IBFT to OMAR ZAMAN,17513.89,12798.81,96753.92
30 Dec 2024,30 Dec 2024,875684,Raast IBFT to IQRA PARVEEN,20509.36,6430.03,189922.64
04 Jan 2025,04 Jan 2025,,Raast IBFT to OMAR ZAMAN,14124.57,13683.8,443223.45
02 Nov 2024,02 Nov 2024,580828,Raast IBFT to OMAR ZAMAN,19027.19,6548.59,332062.79
04 Feb 2025,04 Feb 2025,175919,Mobile App MARYAM BEGUM,1237.83,8235.41,27364.07
24 Dec 2024,24 Dec 2024,,Mobile App MARYAM BEGUM,10153.88,21960.04,478725.24
19 Nov 2024,19 Nov 2024,,Raast IBFT to IQRA PARVEEN,6008.87,15675.92,256481.69
02 Nov 2024,02 Nov 2024,,INET Inter Bank Fund Transfer Charges,22792.8,9477.58,321760.05
03 Jan 2025,03 Jan 2025,749996,Raast IBFT to OMAR ZAMAN,13405.38,14481.65,412610.62
28 Nov 2024,28 Nov 2024,289052,Raast IBFT to IQRA PARVEEN,9006.0,15820.67,243937.76
28 Jan 2025,28 Jan 2025,,INET Inter Bank Fund Transfer Charges,23108.41,3125.36,443070.09
10 Jan 2025,10 Jan 2025,,INET Inter Bank Fund Transfer Charges,2826.95,23562.49,301669.67
27 Dec 2024,27 Dec 2024,,Raast IBFT to OMAR ZAMAN,20895.82,21998.92,308968.63
26 Jan 2025,26 Jan 2025,242928,Mobile App MARYAM BEGUM,19005.55,21618.21,17115.68
04 Nov 2024,04 Nov 2024,471564,INET Inter Bank Fund Transfer Charges,20662.07,6870.25,61953.38
23 Jan 2025,23 Jan 2025,,INET Inter Bank Fund Transfer Charges,24080.5,10310.18,416026.77
17 Jan 2025,17 Jan 2025,,Raast IBFT to OMAR ZAMAN,11556.22,14674.21,454736.27
09 Feb 2025,09 Feb 2025,,Raast IBFT to IQRA PARVEEN,5803.39,3038.51,302168.04
30 Dec 2024,30 Dec 2024,911606,Raast IBFT to IQRA PARVEEN,15523.39,24218.45,12926.22
21 Dec 2024,21 Dec 2024,,Raast IBFT to OMAR ZAMAN,17974.58,4904.29,233477.75
28 Nov 2024,28 Nov 2024,,INET Inter Bank Fund Transfer Charges,22339.03,9830.21,445574.13
23 Jan 2025,23 Jan 2025,825360,Raast IBFT to OMAR ZAMAN,22110.63,1617.63,441385.94
21 Dec 2024,21 Dec 2024,,Mobile App MARYAM BEGUM,2081.53,19340.75,132841.87
23 Nov 2024,23 Nov 2024,503065,Raast IBFT to OMAR ZAMAN,3595.41,8804.55,104185.04
09 Dec 2024,09 Dec 2024,,Raast IBFT to OMAR ZAMAN,9440.17,5548.14,27957.23
13 Dec 2024,13 Dec 2024,,INET Inter Bank Fund Transfer Charges,8443.22,14424.81,488789.0
07 Nov 2024,07 Nov 2024,,Mobile App MARYAM BEGUM,15454.4,22508.91,47077.11
09 Jan 2025,09 Jan 2025,336543,Raast IBFT to IQRA PARVEEN,12992.71,5055.3,82732.43
16 Jan 2025,16 Jan 2025,202358,Mobile App MARYAM BEGUM,19016.08,15969.67,110399.96
11 Dec 2024,11 Dec 2024,052063,Raast IBFT to IQRA PARVEEN,16270.36,14171.33,114488.04
06 Dec 2024,06 Dec 2024,,Raast IBFT to IQRA PARVEEN,7907.51,19514.01,143293.13
30 Nov 2024,30 Nov 2024,,INET Inter Bank Fund Transfer Charges,5326.92,2255.14,13393.05
23 Jan 2025,23 Jan 2025,443398,Raast IBFT to OMAR ZAMAN,12461.91,14734.9,403771.78
15 Jan 2025,15 Jan 2025,,Raast IBFT to OMAR ZAMAN,16094.62,15620.1,351745.11
29 Nov 2024,29 Nov 2024,565964,Raast IBFT to OMAR ZAMAN,14396.3,21692.62,414192.32
08 Feb 2025,08 Feb 2025,315128,Mobile App MARYAM BEGUM,16169.81,19966.97,361364.08
09 Jan 2025,09 Jan 2025,,Raast IBFT to OMAR ZAMAN,8441.92,16304.8,434073.31
26 Jan 2025,26 Jan 2025,,Mobile App MARYAM BEGUM,16609.9,13526.71,78913.17
09 Nov 2024,09 Nov 2024,,Mobile App MARYAM BEGUM,19561.12,15454.25,337908.77
22 Jan 2025,22 Jan 2025,,Mobile App MARYAM BEGUM,5045.34,8795.07,402409.19
03 Jan 2025,03 Jan 2025,,Raast IBFT to OMAR ZAMAN,22820.97,23305.44,489234.01
09 Dec 2024,09 Dec 2024,,Mobile App MARYAM BEGUM,1924.64,18338.16,487930.91
19 Jan 2025,19 Jan 2025,900289,Raast IBFT to OMAR ZAMAN,9307.73,1604.71,138319.49
01 Feb 2025,01 Feb 2025,635632,Raast IBFT to IQRA PARVEEN,23991.44,19949.6,376488.47
25 Jan 2025,25 Jan 2025,,Raast IBFT to IQRA PARVEEN,21311.82,8118.0,255748.19
19 Jan 2025,19 Jan 2025,612984,Raast IBFT to OMAR ZAMAN,5444.61,4516.79,455578.09
08 Jan 2025,08 Jan 2025,,Raast IBFT to IQRA PARVEEN,16563.72,7324.06,361003.17
06 Dec 2024,06 Dec 2024,,Mobile App MARYAM BEGUM,3787.98,4231.16,246407.64
10 Jan 2025,10 Jan 2025,,Mobile App MARYAM BEGUM,19329.24,6870.36,254399.34
09 Jan 2025,09 Jan 2025,,Mobile App MARYAM BEGUM,13655.67,4333.31,471602.56
26 Nov 2024,26 Nov 2024,448926,Raast IBFT to IQRA PARVEEN,6898.75,9644.88,186595.2
30 Dec 2024,30 Dec 2024,070757,Raast IBFT to OMAR ZAMAN,9507.43,20684.42,310352.94
01 Dec 2024,01 Dec 2024,,Raast IBFT to OMAR ZAMAN,17314.26,12490.22,444924.62
10 Nov 2024,10 Nov 2024,,INET Inter Bank Fund Transfer Charges,10575.26,21690.9,132269.33
03 Jan 2025,03 Jan 2025,,Raast IBFT to OMAR ZAMAN,6349.77,16202.46,468180.24
04 Dec 2024,04 Dec 2024,388507,INET Inter Bank Fund Transfer Charges,12734.41,22569.35,272808.5
21 Dec 2024,21 Dec 2024,,Mobile App MARYAM BEGUM,22101.7,20678.25,347219.53
21 Jan 2025,21 Jan 2025,333738,Raast IBFT to IQRA PARVEEN,13531.45,20346.03,121162.58
22 Nov 2024,22 Nov 2024,183270,Raast IBFT to IQRA PARVEEN,13034.55,16798.36,139756.35
15 Nov 2024,15 Nov 2024,145107,INET Inter Bank Fund Transfer Charges,18344.33,5383.8,437680.7
20 Jan 2025,20 Jan 2025,,Raast IBFT to OMAR ZAMAN,18120.16,23440.69,415903.14
01 Jan 2025,01 Jan 2025,,Mobile App MARYAM BEGUM,17114.76,1169.21,131846.62
09 Jan 2025,09 Jan 2025,,Raast IBFT to OMAR ZAMAN,16124.95,5463.32,498100.69
09 Feb 2025,09 Feb 2025,922632,Raast IBFT to IQRA PARVEEN,11924.47,11177.69,160448.73
11 Jan 2025,11 Jan 2025,,INET Inter Bank Fund Transfer Charges,17166.5,11609.88,64436.74
26 Nov 2024,26 Nov 2024,,Raast IBFT to OMAR ZAMAN,24973.17,8270.08,283651.18
08 Feb 2025,08 Feb 2025,,INET Inter Bank Fund Transfer Charges,12977.45,22873.54,484692.93
16 Dec 2024,16 Dec 2024,,INET Inter Bank Fund Transfer Charges,23288.82,9939.08,31243.53
18 Jan 2025,18 Jan 2025,491441,Mobile App MARYAM BEGUM,12687.0,15951.51,195211.6
08 Jan 2025,08 Jan 2025,313765,Mobile App MARYAM BEGUM,18174.37,1849.52,436919.62
18 Nov 2024,18 Nov 2024,968379,INET Inter Bank Fund Transfer Charges,1342.31,3813.4,31823.72
21 Jan 2025,21 Jan 2025,,Mobile App MARYAM BEGUM,16006.83,12288.1,162721.51
16 Jan 2025,16 Jan 2025,570444,Raast IBFT to OMAR ZAMAN,18948.81,12345.14,66538.34
07 Jan 2025,07 Jan 2025,,INET Inter Bank Fund Transfer Charges,12671.08,17607.79,366617.44
27 Nov 2024,27 Nov 2024,517134,Mobile App MARYAM BEGUM,7214.22,8874.39,249002.23
04 Nov 2024,04 Nov 2024,505075,INET Inter Bank Fund Transfer Charges,5308.43,4727.71,199171.04
31 Dec 2024,31 Dec 2024,703757,INET Inter Bank Fund Transfer Charges,9637.6,23576.17,123910.8
20 Dec 2024,20 Dec 2024,,Raast IBFT to OMAR ZAMAN,21412.01,22356.23,134112.03
11 Nov 2024,11 Nov 2024,,Raast IBFT to OMAR ZAMAN,20314.89,20871.18,29018.77
03 Dec 2024,03 Dec 2024,,Raast IBFT to IQRA PARVEEN,10505.79,1628.54,126720.78
02 Dec 2024,02 Dec 2024,839769,INET Inter Bank Fund Transfer Charges,9870.09,17628.95,393073.62
16 Dec 2024,16 Dec 2024,984590,INET Inter Bank Fund Transfer Charges,16982.74,22208.52,381353.32
11 Jan 2025,11 Jan 2025,,Raast IBFT to IQRA PARVEEN,23839.6,19935.03,237699.99
11 Nov 2024,11 Nov 2024,735327,Raast IBFT to IQRA PARVEEN,21466.83,834.9,331919.1
21 Jan 2025,21 Jan 2025,563162,INET Inter Bank Fund Transfer Charges,23035.49,20049.3,172840.73
20 Dec 2024,20 Dec 2024,,Raast IBFT to OMAR ZAMAN,4762.29,11972.99,239687.91
05 Nov 2024,05 Nov 2024,,Mobile App MARYAM BEGUM,20867.31,14960.01,474504.65
04 Jan 2025,04 Jan 2025,,Raast IBFT to OMAR ZAMAN,2891.96,15599.83,496882.34
20 Jan 2025,20 Jan 2025,413926,Raast IBFT to OMAR ZAMAN,20811.08,3629.4,336912.58
01 Dec 2024,01 Dec 2024,,Raast IBFT to OMAR ZAMAN,4565.44,3500.17,491923.29
09 Feb 2025,09 Feb 2025,,Mobile App MARYAM BEGUM,24082.56,3809.42,306426.16
26 Dec 2024,26 Dec 2024,,Raast IBFT to OMAR ZAMAN,23830.73,1364.58,201993.63
14 Dec 2024,14 Dec 2024,759674,Raast IBFT to OMAR ZAMAN,13320.86,4938.4,327660.45
18 Nov 2024,18 Nov 2024,822548,INET Inter Bank Fund Transfer Charges,12869.58,17227.41,13377.72
26 Nov 2024,26 Nov 2024,504855,Raast IBFT to IQRA PARVEEN,22506.11,8745.37,431374.89
03 Feb 2025,03 Feb 2025,091219,Mobile App MARYAM BEGUM,14298.5,21650.68,464250.53
02 Nov 2024,02 Nov 2024,,Mobile App MARYAM BEGUM,24486.36,18064.54,376366.71
12 Jan 2025,12 Jan 2025,,Mobile App MARYAM BEGUM,15152.64,24595.97,203895.86
04 Nov 2024,04 Nov 2024,172453,INET Inter Bank Fund Transfer Charges,12611.1,5689.78,256897.09
18 Nov 2024,18 Nov 2024,020267,Mobile App MARYAM BEGUM,22290.39,765.35,101452.05
28 Nov 2024,28 Nov 2024,,INET Inter Bank Fund Transfer Charges,8619.63,12523.4,480092.35
10 Dec 2024,10 Dec 2024,214084,Mobile App MARYAM BEGUM,11975.08,11455.54,73366.14
14 Jan 2025,14 Jan 2025,,Raast IBFT to IQRA PARVEEN,14523.41,9036.12,157647.52
25 Jan 2025,25 Jan 2025,396299,Raast IBFT to OMAR ZAMAN,19213.74,16475.87,176970.34
12 Nov 2024,12 Nov 2024,,Raast IBFT to IQRA PARVEEN,5373.58,13220.33,238068.78
11 Dec 2024,11 Dec 2024,,INET Inter Bank Fund Transfer Charges,23096.86,4072.84,207200.95
09 Nov 2024,09 Nov 2024,088365,INET Inter Bank Fund Transfer Charges,8107.94,4660.68,358195.73
01 Feb 2025,01 Feb 2025,,Mobile App MARYAM BEGUM,13456.09,4362.02,116556.71
31 Dec 2024,31 Dec 2024,,Raast IBFT to OMAR ZAMAN,8716.85,14999.16,401252.06
09 Jan 2025,09 Jan 2025,,Mobile App MARYAM BEGUM,4414.66,14001.65,42922.75
11 Dec 2024,11 Dec 2024,,Raast IBFT to OMAR ZAMAN,23558.68,14346.41,41098.97
10 Dec 2024,10 Dec 2024,537178,INET Inter Bank Fund Transfer Charges,22389.98,2150.13,482243.91
01 Nov 2024,01 Nov 2024,,INET Inter Bank Fund Transfer Charges,4786.49,4363.51,287019.48
29 Nov 2024,29 Nov 2024,165074,Raast IBFT to OMAR ZAMAN,20810.41,552.55,54870.31
31 Jan 2025,31 Jan 2025,,Raast IBFT to IQRA PARVEEN,13570.17,11743.88,121711.84
04 Nov 2024,04 Nov 2024,,Raast IBFT to IQRA PARVEEN,16582.59,21332.43,71585.03
26 Nov 2024,26 Nov 2024,,Raast IBFT to IQRA PARVEEN,14612.52,16709.74,81641.96
24 Jan 2025,24 Jan 2025,,Raast IBFT to IQRA PARVEEN,23458.38,4729.31,12453.73
09 Jan 2025,09 Jan 2025,,Raast IBFT to IQRA PARVEEN,10439.72,13310.52,139314.92
28 Dec 2024,28 Dec 2024,,Mobile App MARYAM BEGUM,5002.54,2315.13,127345.78
11 Jan 2025,11 Jan 2025,,Mobile App MARYAM BEGUM,15066.11,2348.67,498741.21
17 Jan 2025,17 Jan 2025,538622,Raast IBFT to OMAR ZAMAN,17993.63,24237.21,52197.22
23 Nov 2024,23 Nov 2024,,INET Inter Bank Fund Transfer Charges,23583.43,12912.12,431678.5
21 Nov 2024,21 Nov 2024,829441,Raast IBFT to OMAR ZAMAN,3360.16,6010.06,485435.66
02 Feb 2025,02 Feb 2025,,Mobile App MARYAM BEGUM,12735.62,20045.66,132671.16
11 Nov 2024,11 Nov 2024,,Raast IBFT to OMAR ZAMAN,18868.06,10125.17,302160.03
10 Dec 2024,10 Dec 2024,035829,Mobile App MARYAM BEGUM,10133.68,20752.16,147497.68
30 Nov 2024,30 Nov 2024,030193,Mobile App MARYAM BEGUM,14115.53,1012.88,103071.75
21 Nov 2024,21 Nov 2024,,Raast IBFT to OMAR ZAMAN,3576.03,23631.93,233505.47
05 Nov 2024,05 Nov 2024,552406,INET Inter Bank Fund Transfer Charges,14000.62,11561.29,364331.31
08 Jan 2025,08 Jan 2025,869616,Mobile App MARYAM BEGUM,16071.01,10767.32,320340.59
08 Nov 2024,08 Nov 2024,981581,Mobile App MARYAM BEGUM,15351.82,20447.34,461945.1
27 Nov 2024,27 Nov 2024,508004,Mobile App MARYAM BEGUM,24580.09,12496.43,139492.46
17 Dec 2024,17 Dec 2024,140232,INET Inter Bank Fund Transfer Charges,7566.2,24382.43,494344.91
07 Dec 2024,07 Dec 2024,647904,Mobile App MARYAM BEGUM,18732.07,4984.77,137520.61
27 Jan 2025,27 Jan 2025,304264,INET Inter Bank Fund Transfer Charges,9738.57,17228.99,58446.82
31 Jan 2025,31 Jan 2025,,INET Inter Bank Fund Transfer Charges,19554.17,18759.15,377956.43
31 Dec 2024,31 Dec 2024,,Mobile App MARYAM BEGUM,16225.23,10112.94,66550.14
09 Dec 2024,09 Dec 2024,757812,INET Inter Bank Fund Transfer Charges,19785.68,5173.34,354226.6
07 Feb 2025,07 Feb 2025,259279,Raast IBFT to IQRA PARVEEN,2261.08,10855.2,414103.7
02 Dec 2024,02 Dec 2024,532097,INET Inter Bank Fund Transfer Charges,18891.48,12909.79,129836.94
21 Nov 2024,21 Nov 2024,,Mobile App MARYAM BEGUM,8080.73,15952.0,114698.74
11 Jan 2025,11 Jan 2025,453250,Mobile App MARYAM BEGUM,22433.22,16677.07,302406.2
15 Nov 2024,15 Nov 2024,,Mobile App MARYAM BEGUM,12321.49,667.54,369703.27
16 Nov 2024,16 Nov 2024,,Raast IBFT to OMAR ZAMAN,14155.55,14600.1,136154.77
03 Feb 2025,03 Feb 2025,094873,Raast IBFT to IQRA PARVEEN,2877.61,23458.95,479358.66
02 Nov 2024,02 Nov 2024,138171,Mobile App MARYAM BEGUM,6578.06,20304.21,481124.59
20 Nov 2024,20 Nov 2024,470898,INET Inter Bank Fund Transfer Charges,15943.73,4373.34,297514.13
12 Jan 2025,12 Jan 2025,,Mobile App MARYAM BEGUM,11804.87,20018.93,418146.03
02 Jan 2025,02 Jan 2025,936953,INET Inter Bank Fund Transfer Charges,14864.07,7813.26,24298.51
21 Jan 2025,21 Jan 2025,,INET Inter Bank Fund Transfer Charges,15696.95,1381.81,392443.85
14 Nov 2024,14 Nov 2024,372306,Raast IBFT to IQRA PARVEEN,24914.56,9750.0,419447.84
05 Feb 2025,05 Feb 2025,,INET Inter Bank Fund Transfer Charges,20669.18,3493.31,486341.12
26 Jan 2025,26 Jan 2025,886520,INET Inter Bank Fund Transfer Charges,6380.36,16746.08,176713.22
06 Jan 2025,06 Jan 2025,,Raast IBFT to OMAR ZAMAN,12573.76,6876.49,417827.93
04 Jan 2025,04 Jan 2025,336726,INET Inter Bank Fund Transfer Charges,22744.68,6548.46,361563.36
07 Feb 2025,07 Feb 2025,,Raast IBFT to IQRA PARVEEN,14294.12,12258.27,177811.53
07 Dec 2024,07 Dec 2024,,Raast IBFT to OMAR ZAMAN,1335.34,2467.7,256614.71
30 Dec 2024,30 Dec 2024,,INET Inter Bank Fund Transfer Charges,19658.58,9494.63,395212.65
07 Nov 2024,07 Nov 2024,648359,Raast IBFT to OMAR ZAMAN,5507.48,18304.71,493028.95
13 Jan 2025,13 Jan 2025,041948,Mobile App MARYAM BEGUM,12700.76,15779.2,180374.82
29 Jan 2025,29 Jan 2025,,INET Inter Bank Fund Transfer Charges,23800.09,16115.94,456735.86
18 Jan 2025,18 Jan 2025,063036,Raast IBFT to IQRA PARVEEN,5132.0,187.03,389517.49
21 Dec 2024,21 Dec 2024,272255,Mobile App MARYAM BEGUM,4348.07,6646.16,439140.0
31 Dec 2024,31 Dec 2024,,Raast IBFT to IQRA PARVEEN,2135.78,12709.24,437141.76
25 Nov 2024,25 Nov 2024,832343,INET Inter Bank Fund Transfer Charges,12477.96,23569.28,72770.1
22 Dec 2024,22 Dec 2024,,INET Inter Bank Fund Transfer Charges,11119.3,208.66,46516.85
12 Jan 2025,12 Jan 2025,094355,INET Inter Bank Fund Transfer Charges,15726.3,2235.91,282698.36
09 Feb 2025,09 Feb 2025,262404,Raast IBFT to OMAR ZAMAN,18345.95,6429.24,254920.32
20 Nov 2024,20 Nov 2024,153353,INET Inter Bank Fund Transfer Charges,8811.91,6264.49,448428.39
30 Jan 2025,30 Jan 2025,,INET Inter Bank Fund Transfer Charges,12101.6,24934.91,270748.34
26 Dec 2024,26 Dec 2024,,Raast IBFT to IQRA PARVEEN,11586.33,4541.91,380274.2
31 Jan 2025,31 Jan 2025,,Raast IBFT to IQRA PARVEEN,16163.55,7078.92,230498.24
20 Nov 2024,20 Nov 2024,911905,Raast IBFT to OMAR ZAMAN,6366.64,22324.77,297842.19
27 Nov 2024,27 Nov 2024,225512,Mobile App MARYAM BEGUM,17244.53,18051.37,318747.38
03 Nov 2024,03 Nov 2024,711722,Raast IBFT to IQRA PARVEEN,9377.84,23658.7,63844.26
10 Dec 2024,10 Dec 2024,596740,Mobile App MARYAM BEGUM,21707.53,19472.52,79863.16
08 Feb 2025,08 Feb 2025,,INET Inter Bank Fund Transfer Charges,17357.42,16505.87,195534.18
15 Dec 2024,15 Dec 2024,,Mobile App MARYAM BEGUM,10583.56,18010.08,329348.18
17 Nov 2024,17 Nov 2024,,Raast IBFT to OMAR ZAMAN,6262.55,5832.88,168698.19
16 Dec 2024,16 Dec 2024,,Raast IBFT to IQRA PARVEEN,24432.11,2613.54,25887.91
02 Feb 2025,02 Feb 2025,,Raast IBFT to IQRA PARVEEN,23906.12,1842.69,150990.07
01 Jan 2025,01 Jan 2025,,INET Inter Bank Fund Transfer Charges,11586.69,5661.75,251920.57
18 Jan 2025,18 Jan 2025,,Mobile App MARYAM BEGUM,8781.79,14216.09,257526.15
24 Dec 2024,24 Dec 2024,,Mobile App MARYAM BEGUM,24073.32,16285.95,369756.64
19 Jan 2025,19 Jan 2025,641702,Mobile App MARYAM BEGUM,2977.73,2589.55,346116.77
12 Jan 2025,12 Jan 2025,,Raast IBFT to IQRA PARVEEN,5582.87,2554.64,88466.68
04 Feb 2025,04 Feb 2025,,Mobile App MARYAM BEGUM,2236.46,24102.64,264123.34
02 Jan 2025,02 Jan 2025,861388,Raast IBFT to IQRA PARVEEN,15323.06,11652.93,251585.51
03 Nov 2024,03 Nov 2024,,Mobile App MARYAM BEGUM,3819.39,20743.59,242482.17
28 Jan 2025,28 Jan 2025,,Raast IBFT to IQRA PARVEEN,6593.84,14821.26,138893.69
07 Dec 2024,07 Dec 2024,,Raast IBFT to IQRA PARVEEN,19159.35,12557.2,449313.4
07 Nov 2024,07 Nov 2024,,INET Inter Bank Fund Transfer Charges,5382.14,23543.66,430208.76
03 Dec 2024,03 Dec 2024,205351,INET Inter Bank Fund Transfer Charges,13368.2,22627.19,14094.77
02 Nov 2024,02 Nov 2024,,INET Inter Bank Fund Transfer Charges,21492.57,16834.92,65187.12
23 Dec 2024,23 Dec 2024,127067,Mobile App MARYAM BEGUM,1163.28,11888.0,488183.49
07 Nov 2024,07 Nov 2024,,Raast IBFT to OMAR ZAMAN,4058.33,12157.05,442293.21
05 Nov 2024,05 Nov 2024,,Mobile App MARYAM BEGUM,2140.12,23187.04,24855.74
24 Dec 2024,24 Dec 2024,,Raast IBFT to OMAR ZAMAN,1868.25,12504.07,370635.52
02 Dec 2024,02 Dec 2024,309403,Mobile App MARYAM BEGUM,18323.68,21480.83,291684.62
31 Jan 2025,31 Jan 2025,,Raast IBFT to OMAR ZAMAN,15707.18,24245.05,384332.17
03 Dec 2024,03 Dec 2024,,Raast IBFT to OMAR ZAMAN,20362.96,67.86,217769.9
21 Jan 2025,21 Jan 2025,440039,Raast IBFT to IQRA PARVEEN,10912.7,7794.67,251408.64
15 Jan 2025,15 Jan 2025,,INET Inter Bank Fund Transfer Charges,20346.13,10870.43,452053.96
02 Nov 2024,02 Nov 2024,126883,Mobile App MARYAM BEGUM,21504.64,23297.98,425116.69
27 Nov 2024,27 Nov 2024,,Mobile App MARYAM BEGUM,3236.53,17985.45,259026.94
08 Feb 2025,08 Feb 2025,,INET Inter Bank Fund Transfer Charges,6050.59,6671.76,147648.31
28 Nov 2024,28 Nov 2024,,Raast IBFT to OMAR ZAMAN,19462.65,21406.29,198060.14
25 Jan 2025,25 Jan 2025,,INET Inter Bank Fund Transfer Charges,11592.01,4004.89,413027.08
22 Jan 2025,22 Jan 2025,374877,Raast IBFT to OMAR ZAMAN,8916.39,21583.82,118705.59
16 Jan 2025,16 Jan 2025,,Raast IBFT to OMAR ZAMAN,17179.5,16902.14,482656.11
21 Dec 2024,21 Dec 2024,,Raast IBFT to IQRA PARVEEN,19199.72,1483.52,376782.15
26 Jan 2025,26 Jan 2025,944096,Raast IBFT to IQRA PARVEEN,5634.34,11018.94,218667.53
17 Dec 2024,17 Dec 2024,,INET Inter Bank Fund Transfer Charges,1241.05,7465.92,470168.67
30 Jan 2025,30 Jan 2025,,Mobile App MARYAM BEGUM,3891.41,410.53,463457.59
28 Jan 2025,28 Jan 2025,784374,Mobile App MARYAM BEGUM,17498.7,243.04,420743.3
04 Feb 2025,04 Feb 2025,860715,INET Inter Bank Fund Transfer Charges,15544.47,13064.61,252399.26
10 Nov 2024,10 Nov 2024,163697,INET Inter Bank Fund Transfer Charges,18568.95,18734.66,361556.45
04 Dec 2024,04 Dec 2024,784993,Raast IBFT to OMAR ZAMAN,8744.97,19454.02,201994.02
13 Dec 2024,13 Dec 2024,530131,INET Inter Bank Fund Transfer Charges,11271.35,20466.77,226979.44
14 Dec 2024,14 Dec 2024,,INET Inter Bank Fund Transfer Charges,10215.93,22719.94,472984.26
13 Dec 2024,13 Dec 2024,612333,Mobile App MARYAM BEGUM,24433.93,14630.69,247111.12
30 Dec 2024,30 Dec 2024,,Raast IBFT to OMAR ZAMAN,10794.11,22968.85,197124.66
13 Nov 2024,13 Nov 2024,,Raast IBFT to IQRA PARVEEN,4176.03,12699.96,122366.45
07 Jan 2025,07 Jan 2025,823189,Raast IBFT to OMAR ZAMAN,1851.39,11377.87,66162.19
19 Jan 2025,19 Jan 2025,194651,Raast IBFT to IQRA PARVEEN,19416.46,24843.01,18786.05
10 Dec 2024,10 Dec 2024,399096,Raast IBFT to IQRA PARVEEN,9324.66,22272.87,157179.52
27 Jan 2025,27 Jan 2025,262426,INET Inter Bank Fund Transfer Charges,4445.86,1650.29,303723.57
07 Feb 2025,07 Feb 2025,436674,Mobile App MARYAM BEGUM,19489.71,24431.67,260990.05
07 Feb 2025,07 Feb 2025,654720,Raast IBFT to OMAR ZAMAN,24202.12,22924.84,150282.07
18 Dec 2024,18 Dec 2024,587757,Mobile App MARYAM BEGUM,1410.17,18643.26,125437.27
24 Jan 2025,24 Jan 2025,563238,INET Inter Bank Fund Transfer Charges,20314.92,8023.78,44172.74
26 Jan 2025,26 Jan 2025,570975,Raast IBFT to IQRA PARVEEN,10553.22,9735.59,23768.95
20 Nov 2024,20 Nov 2024,,INET Inter Bank Fund Transfer Charges,22759.49,13633.78,312058.76
10 Jan 2025,10 Jan 2025,,Mobile App MARYAM BEGUM,7109.35,12626.75,436434.51
25 Jan 2025,25 Jan 2025,779830,Mobile App MARYAM BEGUM,12347.85,6906.98,270712.44
